settlement-id,settlement-start-date,settlement-end-date,deposit-date,total-amount,currency,transaction-type,order-id,merchant-order-id,adjustment-id,shipment-id,marketplace-name,amount-type,amount-description,amount,fulfillment-id,posted-date,posted-date-time,order-item-code,merchant-order-item-id,merchant-adjustment-item-id,sku,quantity-purchased,promotion-id
6200702661,,,,,,Order,105-1706553-0777058,105-1706553-0777058,,Dq9t1dfxH,Amazon.com,ItemFees,FBAPerOrderFulfillmentFee,-1.00,AFN,2016-10-17,2016-10-17 12:44:31 UTC,07836145180482,,,05_31_2016_6_28036,1,
6200702661,,,,,,Order,105-1706553-0777058,105-1706553-0777058,,Dq9t1dfxH,Amazon.com,ItemFees,FBAPerUnitFulfillmentFee,-1.06,AFN,2016-10-17,2016-10-17 12:44:31 UTC,07836145180482,,,05_31_2016_6_28036,1,
6200702661,,,,,,Order,105-1706553-0777058,105-1706553-0777058,,Dq9t1dfxH,Amazon.com,ItemFees,FBAWeightBasedFee,-4.68,AFN,2016-10-17,2016-10-17 12:44:31 UTC,07836145180482,,,05_31_2016_6_28036,1,
6200702661,,,,,,Order,105-1706553-0777058,105-1706553-0777058,,Dq9t1dfxH,Amazon.com,ItemFees,Commission,-5.25,AFN,2016-10-17,2016-10-17 12:44:31 UTC,07836145180482,,,05_31_2016_6_28036,1,
6200702661,,,,,,Order,116-3154635-9504218,116-3154635-9504218,,Dxzbk6rWH,Amazon.com,ItemPrice,Principal,14.75,AFN,2016-10-17,2016-10-17 12:35:21 UTC,27273842174474,,,04_11_2016_14_LAS-68905,1,
6200702661,,,,,,Order,116-3154635-9504218,116-3154635-9504218,,Dxzbk6rWH,Amazon.com,ItemFees,FBAPerOrderFulfillmentFee,-1.00,AFN,2016-10-17,2016-10-17 12:35:21 UTC,27273842174474,,,04_11_2016_14_LAS-68905,1,
6200702661,,,,,,Order,116-3154635-9504218,116-3154635-9504218,,Dxzbk6rWH,Amazon.com,ItemFees,FBAPerUnitFulfillmentFee,-1.06,AFN,2016-10-17,2016-10-17 12:35:21 UTC,27273842174474,,,04_11_2016_14_LAS-68905,1,
6200702661,,,,,,Order,116-3154635-9504218,116-3154635-9504218,,Dxzbk6rWH,Amazon.com,ItemFees,FBAWeightBasedFee,-1.95,AFN,2016-10-17,2016-10-17 12:35:21 UTC,27273842174474,,,04_11_2016_14_LAS-68905,1,
6200702661,,,,,,Order,116-3154635-9504218,116-3154635-9504218,,Dxzbk6rWH,Amazon.com,ItemFees,Commission,-2.21,AFN,2016-10-17,2016-10-17 12:35:21 UTC,27273842174474,,,04_11_2016_14_LAS-68905,1,
6200702661,,,,,,Order,116-9372847-3456263,116-9372847-3456263,,DvFPRfrmH,Amazon.com,ItemPrice,Principal,5.42,AFN,2016-10-17,2016-10-17 12:14:46 UTC,69741579952970,,,07_15_2016_60-36680,1,
6200702661,,,,,,Order,116-9372847-3456263,116-9372847-3456263,,DvFPRfrmH,Amazon.com,ItemFees,FBAPerOrderFulfillmentFee,-1.00,AFN,2016-10-17,2016-10-17 12:14:46 UTC,69741579952970,,,07_15_2016_60-36680,1,
6200702661,,,,,,Order,116-9372847-3456263,116-9372847-3456263,,DvFPRfrmH,Amazon.com,ItemFees,FBAPerUnitFulfillmentFee,-1.06,AFN,2016-10-17,2016-10-17 12:14:46 UTC,69741579952970,,,07_15_2016_60-36680,1,
6200702661,,,,,,Order,116-9372847-3456263,116-9372847-3456263,,DvFPRfrmH,Amazon.com,ItemFees,FBAWeightBasedFee,-0.96,AFN,2016-10-17,2016-10-17 12:14:46 UTC,69741579952970,,,07_15_2016_60-36680,1,
6200702661,,,,,,Order,116-9372847-3456263,116-9372847-3456263,,DvFPRfrmH,Amazon.com,ItemFees,Commission,-1.00,AFN,2016-10-17,2016-10-17 12:14:46 UTC,69741579952970,,,07_15_2016_60-36680,1,
6200702661,,,,,,Order,105-9908022-0462606,105-9908022-0462606,,DtHFBhPBN,Amazon.com,ItemPrice,Principal,34.98,AFN,2016-10-17,2016-10-17 12:00:40 UTC,69252564578610,,,03_03_2016_4_30585,1,
6200702661,,,,,,Order,105-9908022-0462606,105-9908022-0462606,,DtHFBhPBN,Amazon.com,ItemPrice,Tax,3.15,AFN,2016-10-17,2016-10-17 12:00:40 UTC,69252564578610,,,03_03_2016_4_30585,1,
6200702661,,,,,,Order,105-9908022-0462606,105-9908022-0462606,,DtHFBhPBN,Amazon.com,ItemFees,FBAPerOrderFulfillmentFee,-1.00,AFN,2016-10-17,2016-10-17 12:00:40 UTC,69252564578610,,,03_03_2016_4_30585,1,
6200702661,,,,,,Order,105-9908022-0462606,105-9908022-0462606,,DtHFBhPBN,Amazon.com,ItemFees,FBAPerUnitFulfillmentFee,-1.06,AFN,2016-10-17,2016-10-17 12:00:40 UTC,69252564578610,,,03_03_2016_4_30585,1,
6200702661,,,,,,Order,105-9908022-0462606,105-9908022-0462606,,DtHFBhPBN,Amazon.com,ItemFees,FBAWeightBasedFee,-3.12,AFN,2016-10-17,2016-10-17 12:00:40 UTC,69252564578610,,,03_03_2016_4_30585,1,
6200702661,,,,,,Order,105-9908022-0462606,105-9908022-0462606,,DtHFBhPBN,Amazon.com,ItemFees,Commission,-5.25,AFN,2016-10-17,2016-10-17 12:00:40 UTC,69252564578610,,,03_03_2016_4_30585,1,
6200702661,,,,,,Order,105-9908022-0462606,105-9908022-0462606,,DtHFBhPBN,Amazon.com,ItemFees,SalesTaxServiceFee,-0.09,AFN,2016-10-17,2016-10-17 12:00:40 UTC,69252564578610,,,03_03_2016_4_30585,1,
6200702661,,,,,,Order,103-5435996-9209814,103-5435996-9209814,,DhzmHGP2N,Amazon.com,ItemPrice,Principal,34.91,AFN,2016-10-17,2016-10-17 11:59:29 UTC,23733902360042,,,03_03_2016_4_30585,1,
6200702661,,,,,,Order,103-5435996-9209814,103-5435996-9209814,,DhzmHGP2N,Amazon.com,ItemFees,FBAPerOrderFulfillmentFee,-1.00,AFN,2016-10-17,2016-10-17 11:59:29 UTC,23733902360042,,,03_03_2016_4_30585,1,
6200702661,,,,,,Order,103-5435996-9209814,103-5435996-9209814,,DhzmHGP2N,Amazon.com,ItemFees,FBAPerUnitFulfillmentFee,-1.06,AFN,2016-10-17,2016-10-17 11:59:29 UTC,23733902360042,,,03_03_2016_4_30585,1,
6200702661,,,,,,Order,103-5435996-9209814,103-5435996-9209814,,DhzmHGP2N,Amazon.com,ItemFees,FBAWeightBasedFee,-3.12,AFN,2016-10-17,2016-10-17 11:59:29 UTC,23733902360042,,,03_03_2016_4_30585,1,
6200702661,,,,,,Order,103-5435996-9209814,103-5435996-9209814,,DhzmHGP2N,Amazon.com,ItemFees,Commission,-5.24,AFN,2016-10-17,2016-10-17 11:59:29 UTC,23733902360042,,,03_03_2016_4_30585,1,
6200702661,,,,,,Order,002-6597544-2940250,002-6597544-2940250,,DZZNgt3gH,Amazon.com,ItemPrice,Principal,14.99,AFN,2016-10-17,2016-10-17 11:43:11 UTC,32261333511266,,,08_08_2016_47-17669,1,
6200702661,,,,,,Order,002-6597544-2940250,002-6597544-2940250,,DZZNgt3gH,Amazon.com,ItemFees,FBAPerOrderFulfillmentFee,-1.00,AFN,2016-10-17,2016-10-17 11:43:11 UTC,32261333511266,,,08_08_2016_47-17669,1,
6200702661,,,,,,Order,002-6597544-2940250,002-6597544-2940250,,DZZNgt3gH,Amazon.com,ItemFees,FBAPerUnitFulfillmentFee,-1.06,AFN,2016-10-17,2016-10-17 11:43:11 UTC,32261333511266,,,08_08_2016_47-17669,1,
6200702661,,,,,,Order,002-6597544-2940250,002-6597544-2940250,,DZZNgt3gH,Amazon.com,ItemFees,FBAWeightBasedFee,-1.95,AFN,2016-10-17,2016-10-17 11:43:11 UTC,32261333511266,,,08_08_2016_47-17669,1,
6200702661,,,,,,Order,002-6597544-2940250,002-6597544-2940250,,DZZNgt3gH,Amazon.com,ItemFees,Commission,-2.25,AFN,2016-10-17,2016-10-17 11:43:11 UTC,32261333511266,,,08_08_2016_47-17669,1,
6200702661,,,,,,Order,115-4597492-4693814,115-4597492-4693814,,D03zx41t4,Amazon.com,ItemPrice,Principal,10.95,AFN,2016-10-17,2016-10-17 11:34:55 UTC,19730999354146,,,09_16_2016__11-67806,1,
6200702661,,,,,,Order,115-4597492-4693814,115-4597492-4693814,,D03zx41t4,Amazon.com,ItemFees,FBAPerOrderFulfillmentFee,-1.00,AFN,2016-10-17,2016-10-17 11:34:55 UTC,19730999354146,,,09_16_2016__11-67806,1,
6200702661,,,,,,Order,115-4597492-4693814,115-4597492-4693814,,D03zx41t4,Amazon.com,ItemFees,FBAPerUnitFulfillmentFee,-1.06,AFN,2016-10-17,2016-10-17 11:34:55 UTC,19730999354146,,,09_16_2016__11-67806,1,
6200702661,,,,,,Order,115-4597492-4693814,115-4597492-4693814,,D03zx41t4,Amazon.com,ItemFees,FBAWeightBasedFee,-2.34,AFN,2016-10-17,2016-10-17 11:34:55 UTC,19730999354146,,,09_16_2016__11-67806,1,
6200702661,,,,,,Order,115-4597492-4693814,115-4597492-4693814,,D03zx41t4,Amazon.com,ItemFees,Commission,-1.64,AFN,2016-10-17,2016-10-17 11:34:55 UTC,19730999354146,,,09_16_2016__11-67806,1,
6200702661,,,,,,Order,116-1201758-6837009,116-1201758-6837009,,DjhRyY3mH,Amazon.com,ItemPrice,Principal,13.45,AFN,2016-10-17,2016-10-17 11:34:36 UTC,43818796748794,,,07_13_2015_18-340128,1,
6200702661,,,,,,Order,116-1201758-6837009,116-1201758-6837009,,DjhRyY3mH,Amazon.com,ItemPrice,Shipping,5.48,AFN,2016-10-17,2016-10-17 11:34:36 UTC,43818796748794,,,07_13_2015_18-340128,1,
6200702661,,,,,,Order,116-1201758-6837009,116-1201758-6837009,,DjhRyY3mH,Amazon.com,ItemFees,FBAPerOrderFulfillmentFee,-1.00,AFN,2016-10-17,2016-10-17 11:34:36 UTC,43818796748794,,,07_13_2015_18-340128,1,
6200702661,,,,,,Order,116-1201758-6837009,116-1201758-6837009,,DjhRyY3mH,Amazon.com,ItemFees,FBAPerUnitFulfillmentFee,-1.06,AFN,2016-10-17,2016-10-17 11:34:36 UTC,43818796748794,,,07_13_2015_18-340128,1,
6200702661,,,,,,Order,116-1201758-6837009,116-1201758-6837009,,DjhRyY3mH,Amazon.com,ItemFees,FBAWeightBasedFee,-0.96,AFN,2016-10-17,2016-10-17 11:34:36 UTC,43818796748794,,,07_13_2015_18-340128,1,
6200702661,,,,,,Order,116-1201758-6837009,116-1201758-6837009,,DjhRyY3mH,Amazon.com,ItemFees,Commission,-2.02,AFN,2016-10-17,2016-10-17 11:34:36 UTC,43818796748794,,,07_13_2015_18-340128,1,
6200702661,,,,,,Order,116-1201758-6837009,116-1201758-6837009,,DjhRyY3mH,Amazon.com,ItemFees,ShippingChargeback,-5.48,AFN,2016-10-17,2016-10-17 11:34:36 UTC,43818796748794,,,07_13_2015_18-340128,1,
6200702661,,,,,,Order,108-0095574-0409877,108-0095574-0409877,,DpFWVFgpH,Amazon.com,ItemPrice,Principal,21.00,AFN,2016-10-17,2016-10-17 10:56:46 UTC,03831605367018,,,02_02_2015_104,1,
6200702661,,,,,,Order,108-0095574-0409877,108-0095574-0409877,,DpFWVFgpH,Amazon.com,ItemPrice,Tax,1.73,AFN,2016-10-17,2016-10-17 10:56:46 UTC,03831605367018,,,02_02_2015_104,1,
6200702661,,,,,,Order,108-0095574-0409877,108-0095574-0409877,,DpFWVFgpH,Amazon.com,ItemFees,FBAPerOrderFulfillmentFee,-1.00,AFN,2016-10-17,2016-10-17 10:56:46 UTC,03831605367018,,,02_02_2015_104,1,
6200702661,,,,,,Order,108-0095574-0409877,108-0095574-0409877,,DpFWVFgpH,Amazon.com,ItemFees,FBAPerUnitFulfillmentFee,-1.06,AFN,2016-10-17,2016-10-17 10:56:46 UTC,03831605367018,,,02_02_2015_104,1,
6200702661,,,,,,Order,108-0095574-0409877,108-0095574-0409877,,DpFWVFgpH,Amazon.com,ItemFees,FBAWeightBasedFee,-3.12,AFN,2016-10-17,2016-10-17 10:56:46 UTC,03831605367018,,,02_02_2015_104,1,
6200702661,,,,,,Order,108-0095574-0409877,108-0095574-0409877,,DpFWVFgpH,Amazon.com,ItemFees,Commission,-3.15,AFN,2016-10-17,2016-10-17 10:56:46 UTC,03831605367018,,,02_02_2015_104,1,
6200702661,,,,,,Order,108-0095574-0409877,108-0095574-0409877,,DpFWVFgpH,Amazon.com,ItemFees,SalesTaxServiceFee,-0.05,AFN,2016-10-17,2016-10-17 10:56:46 UTC,03831605367018,,,02_02_2015_104,1,
6200702661,,,,,,Order,115-2502743-4152224,115-2502743-4152224,,DZyG5C5MR,Amazon.com,ItemPrice,Principal,28.97,AFN,2016-10-17,2016-10-17 10:51:28 UTC,10380926572946,,,09_08_2016__29-17116,1,
6200702661,,,,,,Order,115-2502743-4152224,115-2502743-4152224,,DZyG5C5MR,Amazon.com,ItemFees,FBAPerOrderFulfillmentFee,-1.00,AFN,2016-10-17,2016-10-17 10:51:28 UTC,10380926572946,,,09_08_2016__29-17116,1,
6200702661,,,,,,Order,115-2502743-4152224,115-2502743-4152224,,DZyG5C5MR,Amazon.com,ItemFees,FBAPerUnitFulfillmentFee,-1.06,AFN,2016-10-17,2016-10-17 10:51:28 UTC,10380926572946,,,09_08_2016__29-17116,1,
6200702661,,,,,,Order,115-2502743-4152224,115-2502743-4152224,,DZyG5C5MR,Amazon.com,ItemFees,FBAWeightBasedFee,-5.07,AFN,2016-10-17,2016-10-17 10:51:28 UTC,10380926572946,,,09_08_2016__29-17116,1,
6200702661,,,,,,Order,115-2502743-4152224,115-2502743-4152224,,DZyG5C5MR,Amazon.com,ItemFees,Commission,-4.35,AFN,2016-10-17,2016-10-17 10:51:28 UTC,10380926572946,,,09_08_2016__29-17116,1,
6200702661,,,,,,Order,105-4413563-0107433,105-4413563-0107433,,DBNmNNrMH,Amazon.com,ItemPrice,Principal,31.98,AFN,2016-10-17,2016-10-17 10:41:29 UTC,15509779270298,,,02_02_2015_86,2,
6200702661,,,,,,Order,105-4413563-0107433,105-4413563-0107433,,DBNmNNrMH,Amazon.com,ItemPrice,Tax,2.56,AFN,2016-10-17,2016-10-17 10:41:29 UTC,15509779270298,,,02_02_2015_86,2,
6200702661,,,,,,Order,105-4413563-0107433,105-4413563-0107433,,DBNmNNrMH,Amazon.com,ItemFees,FBAPerOrderFulfillmentFee,-1.00,AFN,2016-10-17,2016-10-17 10:41:29 UTC,15509779270298,,,02_02_2015_86,2,
6200702661,,,,,,Order,105-4413563-0107433,105-4413563-0107433,,DBNmNNrMH,Amazon.com,ItemFees,FBAPerUnitFulfillmentFee,-2.12,AFN,2016-10-17,2016-10-17 10:41:29 UTC,15509779270298,,,02_02_2015_86,2,
6200702661,,,,,,Order,105-4413563-0107433,105-4413563-0107433,,DBNmNNrMH,Amazon.com,ItemFees,FBAWeightBasedFee,-5.46,AFN,2016-10-17,2016-10-17 10:41:29 UTC,15509779270298,,,02_02_2015_86,2,
6200702661,,,,,,Order,105-4413563-0107433,105-4413563-0107433,,DBNmNNrMH,Amazon.com,ItemFees,Commission,-4.80,AFN,2016-10-17,2016-10-17 10:41:29 UTC,15509779270298,,,02_02_2015_86,2,
6200702661,,,,,,Order,105-4413563-0107433,105-4413563-0107433,,DBNmNNrMH,Amazon.com,ItemFees,SalesTaxServiceFee,-0.07,AFN,2016-10-17,2016-10-17 10:41:29 UTC,15509779270298,,,02_02_2015_86,2,
6200702661,,,,,,Order,116-6588951-7480243,116-6588951-7480243,,Dy4nXxkGH,Amazon.com,ItemPrice,Principal,16.45,AFN,2016-10-17,2016-10-17 10:34:47 UTC,62953577405722,,,05_04_2016_8_64366,1,
6200702661,,,,,,Order,116-6588951-7480243,116-6588951-7480243,,Dy4nXxkGH,Amazon.com,ItemFees,FBAPerOrderFulfillmentFee,-1.00,AFN,2016-10-17,2016-10-17 10:34:47 UTC,62953577405722,,,05_04_2016_8_64366,1,
6200702661,,,,,,Order,116-6588951-7480243,116-6588951-7480243,,Dy4nXxkGH,Amazon.com,ItemFees,FBAPerUnitFulfillmentFee,-1.06,AFN,2016-10-17,2016-10-17 10:34:47 UTC,62953577405722,,,05_04_2016_8_64366,1,
6200702661,,,,,,Order,116-6588951-7480243,116-6588951-7480243,,Dy4nXxkGH,Amazon.com,ItemFees,FBAWeightBasedFee,-2.73,AFN,2016-10-17,2016-10-17 10:34:47 UTC,62953577405722,,,05_04_2016_8_64366,1,
6200702661,,,,,,Order,116-6588951-7480243,116-6588951-7480243,,Dy4nXxkGH,Amazon.com,ItemFees,Commission,-2.47,AFN,2016-10-17,2016-10-17 10:34:47 UTC,62953577405722,,,05_04_2016_8_64366,1,
6200702661,,,,,,Order,111-9949090-0783454,111-9949090-0783454,,Dys2dT1g4,Amazon.com,ItemPrice,Principal,31.53,AFN,2016-10-17,2016-10-17 10:27:06 UTC,35433077569138,,,09_16_2016__28-70561.14,1,
6200702661,,,,,,Order,111-9949090-0783454,111-9949090-0783454,,Dys2dT1g4,Amazon.com,ItemFees,FBAPerOrderFulfillmentFee,-1.00,AFN,2016-10-17,2016-10-17 10:27:06 UTC,35433077569138,,,09_16_2016__28-70561.14,1,
6200702661,,,,,,Order,111-9949090-0783454,111-9949090-0783454,,Dys2dT1g4,Amazon.com,ItemFees,FBAPerUnitFulfillmentFee,-1.06,AFN,2016-10-17,2016-10-17 10:27:06 UTC,35433077569138,,,09_16_2016__28-70561.14,1,
6200702661,,,,,,Order,111-9949090-0783454,111-9949090-0783454,,Dys2dT1g4,Amazon.com,ItemFees,FBAWeightBasedFee,-4.29,AFN,2016-10-17,2016-10-17 10:27:06 UTC,35433077569138,,,09_16_2016__28-70561.14,1,
6200702661,,,,,,Order,111-9949090-0783454,111-9949090-0783454,,Dys2dT1g4,Amazon.com,ItemFees,Commission,-4.73,AFN,2016-10-17,2016-10-17 10:27:06 UTC,35433077569138,,,09_16_2016__28-70561.14,1,
6200702661,,,,,,Order,115-7993677-6969041,115-7993677-6969041,,DbFTGk1X4,Amazon.com,ItemPrice,Principal,17.99,AFN,2016-10-17,2016-10-17 10:13:13 UTC,38603162500858,,,08_18_2016_104,1,
6200702661,,,,,,Order,115-7993677-6969041,115-7993677-6969041,,DbFTGk1X4,Amazon.com,ItemFees,FBAPerOrderFulfillmentFee,-1.00,AFN,2016-10-17,2016-10-17 10:13:13 UTC,38603162500858,,,08_18_2016_104,1,
6200702661,,,,,,Order,115-7993677-6969041,115-7993677-6969041,,DbFTGk1X4,Amazon.com,ItemFees,FBAPerUnitFulfillmentFee,-1.06,AFN,2016-10-17,2016-10-17 10:13:13 UTC,38603162500858,,,08_18_2016_104,1,
6200702661,,,,,,Order,115-7993677-6969041,115-7993677-6969041,,DbFTGk1X4,Amazon.com,ItemFees,FBAWeightBasedFee,-2.73,AFN,2016-10-17,2016-10-17 10:13:13 UTC,38603162500858,,,08_18_2016_104,1,
6200702661,,,,,,Order,115-7993677-6969041,115-7993677-6969041,,DbFTGk1X4,Amazon.com,ItemFees,Commission,-2.70,AFN,2016-10-17,2016-10-17 10:13:13 UTC,38603162500858,,,08_18_2016_104,1,
6200702661,,,,,,Order,114-2885848-4499408,114-2885848-4499408,,DMhGT2164,Amazon.com,ItemPrice,Principal,10.30,AFN,2016-10-17,2016-10-17 09:51:38 UTC,63907388935658,,,05_23_2016_23_MMLPT180,1,
6200702661,,,,,,Order,114-2885848-4499408,114-2885848-4499408,,DMhGT2164,Amazon.com,ItemFees,FBAPerOrderFulfillmentFee,-1.00,AFN,2016-10-17,2016-10-17 09:51:38 UTC,63907388935658,,,05_23_2016_23_MMLPT180,1,
6200702661,,,,,,Order,114-2885848-4499408,114-2885848-4499408,,DMhGT2164,Amazon.com,ItemFees,FBAPerUnitFulfillmentFee,-1.06,AFN,2016-10-17,2016-10-17 09:51:38 UTC,63907388935658,,,05_23_2016_23_MMLPT180,1,
6200702661,,,,,,Order,114-2885848-4499408,114-2885848-4499408,,DMhGT2164,Amazon.com,ItemFees,FBAWeightBasedFee,-0.96,AFN,2016-10-17,2016-10-17 09:51:38 UTC,63907388935658,,,05_23_2016_23_MMLPT180,1,
6200702661,,,,,,Order,114-2885848-4499408,114-2885848-4499408,,DMhGT2164,Amazon.com,ItemFees,Commission,-1.55,AFN,2016-10-17,2016-10-17 09:51:38 UTC,63907388935658,,,05_23_2016_23_MMLPT180,1,
6200702661,,,,,,Order,114-7989183-1221857,114-7989183-1221857,,DD24Px1Z4,Amazon.com,ItemPrice,Principal,11.00,AFN,2016-10-17,2016-10-17 09:51:23 UTC,01480775452482,,,08_31_2016_1-68223,1,
6200702661,,,,,,Order,114-7989183-1221857,114-7989183-1221857,,DD24Px1Z4,Amazon.com,ItemPrice,Shipping,4.71,AFN,2016-10-17,2016-10-17 09:51:23 UTC,01480775452482,,,08_31_2016_1-68223,1,
6200702661,,,,,,Order,114-7989183-1221857,114-7989183-1221857,,DD24Px1Z4,Amazon.com,ItemFees,FBAPerOrderFulfillmentFee,-1.00,AFN,2016-10-17,2016-10-17 09:51:23 UTC,01480775452482,,,08_31_2016_1-68223,1,
6200702661,,,,,,Order,114-7989183-1221857,114-7989183-1221857,,DD24Px1Z4,Amazon.com,ItemFees,FBAPerUnitFulfillmentFee,-1.06,AFN,2016-10-17,2016-10-17 09:51:23 UTC,01480775452482,,,08_31_2016_1-68223,1,
6200702661,,,,,,Order,114-7989183-1221857,114-7989183-1221857,,DD24Px1Z4,Amazon.com,ItemFees,FBAWeightBasedFee,-0.96,AFN,2016-10-17,2016-10-17 09:51:23 UTC,01480775452482,,,08_31_2016_1-68223,1,
6200702661,,,,,,Order,114-7989183-1221857,114-7989183-1221857,,DD24Px1Z4,Amazon.com,ItemFees,Commission,-1.65,AFN,2016-10-17,2016-10-17 09:51:23 UTC,01480775452482,,,08_31_2016_1-68223,1,
6200702661,,,,,,Order,114-7989183-1221857,114-7989183-1221857,,DD24Px1Z4,Amazon.com,ItemFees,ShippingChargeback,-4.71,AFN,2016-10-17,2016-10-17 09:51:23 UTC,01480775452482,,,08_31_2016_1-68223,1,
6200702661,,,,,,Order,108-8031927-5695405,108-8031927-5695405,,DC6dtYtrb,Amazon.com,ItemPrice,Principal,21.95,AFN,2016-10-17,2016-10-17 09:42:14 UTC,06424332889770,,,09_16_2016__3-87204,1,
6200702661,,,,,,Order,108-8031927-5695405,108-8031927-5695405,,DC6dtYtrb,Amazon.com,ItemFees,FBAPerUnitFulfillmentFee,-4.09,AFN,2016-10-17,2016-10-17 09:42:14 UTC,06424332889770,,,09_16_2016__3-87204,1,
6200702661,,,,,,Order,108-8031927-5695405,108-8031927-5695405,,DC6dtYtrb,Amazon.com,ItemFees,FBAWeightBasedFee,-6.35,AFN,2016-10-17,2016-10-17 09:42:14 UTC,06424332889770,,,09_16_2016__3-87204,1,
6200702661,,,,,,Order,108-8031927-5695405,108-8031927-5695405,,DC6dtYtrb,Amazon.com,ItemFees,Commission,-3.29,AFN,2016-10-17,2016-10-17 09:42:14 UTC,06424332889770,,,09_16_2016__3-87204,1,
6200702661,,,,,,Order,112-9966892-1796255,112-9966892-1796255,,DYbkXc3VH,Amazon.com,ItemPrice,Principal,21.00,AFN,2016-10-17,2016-10-17 09:41:37 UTC,60444036105450,,,02_02_2015_104,1,
6200702661,,,,,,Order,112-9966892-1796255,112-9966892-1796255,,DYbkXc3VH,Amazon.com,ItemFees,FBAPerOrderFulfillmentFee,-1.00,AFN,2016-10-17,2016-10-17 09:41:37 UTC,60444036105450,,,02_02_2015_104,1,
6200702661,,,,,,Order,112-9966892-1796255,112-9966892-1796255,,DYbkXc3VH,Amazon.com,ItemFees,FBAPerUnitFulfillmentFee,-1.06,AFN,2016-10-17,2016-10-17 09:41:37 UTC,60444036105450,,,02_02_2015_104,1,
6200702661,,,,,,Order,112-9966892-1796255,112-9966892-1796255,,DYbkXc3VH,Amazon.com,ItemFees,FBAWeightBasedFee,-3.12,AFN,2016-10-17,2016-10-17 09:41:37 UTC,60444036105450,,,02_02_2015_104,1,
6200702661,,,,,,Order,112-9966892-1796255,112-9966892-1796255,,DYbkXc3VH,Amazon.com,ItemFees,Commission,-3.15,AFN,2016-10-17,2016-10-17 09:41:37 UTC,60444036105450,,,02_02_2015_104,1,
6200702661,,,,,,Order,114-8285823-2523434,114-8285823-2523434,,D5d7Y3M3H,Amazon.com,ItemPrice,Principal,17.49,AFN,2016-10-17,2016-10-17 09:41:11 UTC,62799123946058,,,06_07_2016_26-10831,1,
6200702661,,,,,,Order,114-8285823-2523434,114-8285823-2523434,,D5d7Y3M3H,Amazon.com,ItemFees,FBAPerOrderFulfillmentFee,-1.00,AFN,2016-10-17,2016-10-17 09:41:11 UTC,62799123946058,,,06_07_2016_26-10831,1,
